price,bedrooms,bathrooms,balcony,property_age,major_location,built_up_area,furnishing_type,location,latitude,longitude,price_per_sqft
5.25,2,2,0,Old,Colaba,952.0,Furnished,Colaba,18.9061,72.8135,55147.0
5.25,2,2,0,Mid Age,Cuffe Parade,990.0,Furnished,Cuffe Parade,18.9061,72.8135,53030.0
5.25,2,2,0,Relatively New,Colaba,1000.0,Furnished,Colaba,18.9061,72.8135,52500.0
5.25,3,1,0,New_property,Dadar West,1000.0,Furnished,Dadar West,19.0166,72.8397,52500.0
5.25,3,1,0,New_property,Borivali East,1350.0,Unfurnished,Borivali East,19.2277,72.8602,38889.0
5.25,3,2,0,Relatively New,Andheri West,1600.0,Unfurnished,Andheri West,19.1412,72.8431,32812.0
5.25,3,2,0,Relatively New,Bandra West,1300.0,Furnished,Bandra West,19.0544,72.8225,40385.0
5.25,3,3,0,Relatively New,Matunga East,1122.0,Unfurnished,Matunga East,19.0236,72.8567,46791.0
5.25,3,3,0,Relatively New,Bandra East,1208.0,Furnished,Bandra East,19.0644,72.8455,43460.0
5.25,3,3,0,New_property,Parel,1350.0,Unfurnished,Parel,18.9967,72.8372,38889.0
5.25,3,3,0,New_property,Lower Parel,1350.0,Furnished,Lower Parel,18.9981,72.8269,38889.0
5.25,3,3,0,New_property,Matunga East,2250.0,Unfurnished,Matunga East,19.0236,72.8567,23333.0
5.25,3,3,0,New_property,Santacruz West,1100.0,Furnished,Santacruz West,19.0861,72.8344,47727.0
5.25,3,3,1,New_property,Oshiwara,1453.0,Unfurnished,Oshiwara,19.1472,72.8364,36132.0
5.25,3,3,1,Relatively New,Andheri West,1780.0,Furnished,Andheri West,19.1412,72.8431,29494.0
5.25,3,3,1,New_property,Andheri West,1410.0,Unfurnished,Andheri West,19.1412,72.8431,37234.0
5.25,3,3,1,New_property,Andheri West,1550.0,Unfurnished,Andheri West,19.1412,72.8431,33871.0
5.25,3,3,1,New_property,Chembur,1760.0,Furnished,Chembur,19.0522,72.9005,29830.0
5.25,3,3,1,New_property,Andheri West,2000.0,Unfurnished,Andheri West,19.1412,72.8431,26250.0
5.25,3,3,1,New_property,Parel,1350.0,Furnished,Parel,18.9967,72.8372,38889.0
5.25,3,3,1,New_property,Powai,2000.0,Unfurnished,Powai,19.1167,72.9047,26250.0
5.25,3,3,1,New_property,Santacruz East,1482.0,Furnished,Santacruz East,19.0817,72.8428,35425.0
5.25,3,4,0,Old,Andheri West,1650.0,Furnished,Andheri West,19.1412,72.8431,31818.0
5.25,4,3,1,New_property,Vile Parle East,1400.0,Unfurnished,Vile Parle East,19.0958,72.8508,37500.0
5.25,4,4,0,New_property,Chembur,1501.0,Furnished,Chembur,19.0522,72.9005,34977.0
5.25,4,4,1,New_property,Kandivali East,1758.0,Unfurnished,Kandivali East,19.2036,72.8447,29863.0
5.25,4,4,3+,New_property,Powai,2500.0,Furnished,Powai,19.1167,72.9047,21000.0
5.25,4,5,3+,New_property,Santacruz East,1450.0,Furnished,Santacruz East,19.0817,72.8428,36207.0
5.26,3,3,1,Relatively New,Andheri West,1650.0,Furnished,Andheri West,19.1412,72.8431,31879.0
5.27,3,3,0,New_property,Dadar West,1151.0,Unfurnished,Dadar West,19.0166,72.8397,45786.0
5.28,2,2,2,New_property,Dadar West,1068.0,Unfurnished,Dadar West,19.0166,72.8397,49438.0
5.3,2,2,0,Old,Malabar Hill,990.0,Unfurnished,Malabar Hill,18.9542,72.7958,53535.0
5.3,3,2,1,Relatively New,Matunga East,1150.0,Unfurnished,Matunga East,19.0236,72.8567,46087.0
5.3,3,2,2,New_property,Sion,1100.0,Furnished,Sion,19.04,72.86,48182.0
5.3,3,3,0,Relatively New,Dadar West,1140.0,Furnished,Dadar West,19.0166,72.8397,46491.0
5.3,3,3,0,New_property,Parel,1260.0,Unfurnished,Parel,18.9967,72.8372,42063.0
5.3,3,3,1,New_property,Andheri West,2000.0,Furnished,Andheri West,19.1412,72.8431,26500.0
5.3,3,3,3,New_property,Chembur,1955.0,Unfurnished,Chembur,19.0522,72.9005,27110.0
5.3,3,3,3+,Mid Age,Chembur,1800.0,Furnished,Chembur,19.0522,72.9005,29444.0
5.3,3,5,1,Relatively New,Malad East,2200.0,Furnished,Malad East,19.1853,72.8556,24091.0
5.3,4,1,0,New_property,Powai,2000.0,Unfurnished,Powai,19.1167,72.9047,26500.0
5.3,4,3,3,New_property,Andheri West,1924.0,Unfurnished,Andheri West,19.1412,72.8431,27547.0
5.3,4,4,2,New_property,Bhandup West,2200.0,Furnished,Bhandup West,19.1453,72.9322,24091.0
5.3,4,4,3,Relatively New,Andheri West,1850.0,Furnished,Andheri West,19.1412,72.8431,28649.0
5.35,2,2,0,New_property,Santacruz West,1166.0,Unfurnished,Santacruz West,19.0861,72.8344,45883.0
5.35,3,2,2,New_property,Sion,1100.0,Furnished,Sion,19.04,72.86,48636.0
5.35,3,3,0,Relatively New,Powai,1295.0,Furnished,Powai,19.1167,72.9047,41313.0
5.35,3,3,1,Mid Age,Bandra East,1297.0,Furnished,Bandra East,19.0644,72.8455,41249.0
5.35,3,3,1,Relatively New,Kandivali East,1318.0,Unfurnished,Kandivali East,19.2036,72.8447,40592.0
5.35,3,3,3+,New_property,Sion,2208.0,Furnished,Sion,19.04,72.86,24230.0
5.35,4,3,3+,Relatively New,Wadala,1571.0,Unfurnished,Wadala,19.0189,72.8603,34055.0
5.36,3,3,3,Relatively New,Wadala,1395.0,Furnished,Wadala,19.0189,72.8603,38423.0
5.38,3,3,0,Relatively New,Borivali East,1150.0,Unfurnished,Borivali East,19.2277,72.8602,46783.0
5.4,2,2,0,Mid Age,Bandra West,1000.0,Furnished,Bandra West,19.0544,72.8225,54000.0
5.4,2,2,1,Old,Goregaon East,1390.0,Unfurnished,Goregaon East,19.1672,72.8547,38849.0
5.4,3,2,1,New_property,Powai,2000.0,Unfurnished,Powai,19.1167,72.9047,27000.0
5.4,3,2,2,New_property,Sion,1100.0,Furnished,Sion,19.04,72.86,49091.0
5.4,3,3,0,Old,Andheri West,1505.0,Furnished,Andheri West,19.1412,72.8431,35880.0
5.4,3,3,0,Relatively New,Matunga East,1236.0,Furnished,Matunga East,19.0236,72.8567,43689.0
5.4,3,3,1,New_property,Dadar West,1199.0,Unfurnished,Dadar West,19.0166,72.8397,45038.0
5.4,3,3,1,Relatively New,Kandivali East,1132.0,Unfurnished,Kandivali East,19.2036,72.8447,47703.0
5.4,3,3,1,New_property,Andheri West,1650.0,Furnished,Andheri West,19.1412,72.8431,32727.0
5.4,3,3,1,New_property,Andheri West,1850.0,Unfurnished,Andheri West,19.1412,72.8431,29189.0
5.4,3,3,3+,New_property,Sion,1550.0,Furnished,Sion,19.04,72.86,34839.0
5.4,4,4,0,New_property,Santacruz East,2000.0,Furnished,Santacruz East,19.0817,72.8428,27000.0
5.41,3,3,1,New_property,Kala Nagar,1000.0,Unfurnished,Kala Nagar,19.1133,72.8667,54100.0
5.42,3,3,1,New_property,Bandra East,1000.0,Unfurnished,Bandra East,19.0644,72.8455,54200.0
5.42,3,3,1,New_property,Bandra East,1200.0,Unfurnished,Bandra East,19.0644,72.8455,45167.0
5.45,3,1,0,New_property,Jogeshwari East,1950.0,Unfurnished,Jogeshwari East,19.1386,72.8511,27949.0
5.45,3,2,0,New_property,Bandra West,1350.0,Furnished,Bandra West,19.0544,72.8225,40370.0
5.45,3,3,1,New_property,Prabhadevi,1500.0,Furnished,Prabhadevi,19.0175,72.8308,36333.0
5.45,3,3,3,Mid Age,Juhu,1261.0,Unfurnished,Juhu,19.1075,72.8263,43220.0
5.45,4,3,0,New_property,Powai,1713.0,Unfurnished,Powai,19.1167,72.9047,31816.0
5.46,3,4,1,Relatively New,Goregaon,1741.0,Unfurnished,Goregaon,19.1622,72.8483,31361.0
5.48,3,3,1,New_property,Goregaon East,1869.0,Unfurnished,Goregaon East,19.1672,72.8547,29320.0
5.49,3,3,0,Mid Age,Andheri West,1514.0,Furnished,Andheri West,19.1412,72.8431,36262.0
5.49,3,3,0,New_property,Andheri West,1450.0,Unfurnished,Andheri West,19.1412,72.8431,37862.0
5.49,3,3,0,New_property,Govandi,1602.0,Furnished,Govandi,19.0581,72.9133,34270.0
5.49,3,3,1,New_property,Byculla,1518.0,Furnished,Byculla,18.9758,72.8356,36166.0
5.5,2,1,0,New_property,Wadala,1400.0,Unfurnished,Wadala,19.0189,72.8603,39286.0
5.5,2,2,0,Mid Age,Andheri West,1381.0,Furnished,Andheri West,19.1412,72.8431,39826.0
5.5,2,2,0,New_property,Dadar East,1083.0,Unfurnished,Dadar East,19.0186,72.8475,50785.0
5.5,2,2,0,New_property,Worli,1133.0,Furnished,Worli,19.0178,72.8225,48544.0
5.5,2,2,0,Relatively New,Dadar West,996.0,Furnished,Dadar West,19.0166,72.8397,55221.0
5.5,2,2,0,Relatively New,Worli,1133.0,Furnished,Worli,19.0178,72.8225,48544.0
5.5,2,2,0,Relatively New,Worli,1416.0,Furnished,Worli,19.0178,72.8225,38842.0
5.5,2,2,0,Relatively New,Colaba,1060.0,Furnished,Colaba,18.9061,72.8135,51887.0
5.5,2,2,0,New_property,Santacruz West,930.0,Furnished,Santacruz West,19.0861,72.8344,59140.0
5.5,2,2,0,New_property,Bandra West,1100.0,Furnished,Bandra West,19.0544,72.8225,50000.0
5.5,2,2,0,New_property,Lower Parel,932.0,Furnished,Lower Parel,18.9981,72.8269,59013.0
5.5,2,2,1,Relatively New,Bandra East,957.0,Unfurnished,Bandra East,19.0644,72.8455,57471.0
5.5,2,2,1,Mid Age,others,1050.0,Furnished,others,19.076,72.8777,52381.0
5.5,2,2,1,Relatively New,Bandra West,900.0,Unfurnished,Bandra West,19.0544,72.8225,61111.0
5.5,3,1,0,Mid Age,Santacruz West,1250.0,Furnished,Santacruz West,19.0861,72.8344,44000.0
5.5,3,1,0,Relatively New,Khar West,1450.0,Furnished,Khar West,19.0722,72.8294,37931.0
5.5,3,1,0,New_property,Andheri West,1700.0,Furnished,Andheri West,19.1412,72.8431,32353.0
5.5,3,1,0,New_property,Santacruz West,1200.0,Unfurnished,Santacruz West,19.0861,72.8344,45833.0
5.5,3,2,0,Mid Age,Andheri West,1350.0,Furnished,Andheri West,19.1412,72.8431,40741.0
5.5,3,2,0,Relatively New,Andheri West,1397.0,Furnished,Andheri West,19.1412,72.8431,39370.0
5.5,3,2,0,Relatively New,Matunga East,1300.0,Furnished,Matunga East,19.0236,72.8567,42308.0
5.5,3,2,0,New_property,Malad East,1933.0,Unfurnished,Malad East,19.1853,72.8556,28453.0
5.5,3,2,0,New_property,Andheri West,1500.0,Unfurnished,Andheri West,19.1412,72.8431,36667.0
5.5,3,2,0,New_property,Bandra West,1250.0,Furnished,Bandra West,19.0544,72.8225,44000.0
5.5,3,2,0,New_property,Bandra West,1350.0,Unfurnished,Bandra West,19.0544,72.8225,40741.0
5.5,3,2,0,New_property,Khar West,1280.0,Furnished,Khar West,19.0722,72.8294,42969.0
5.5,3,2,0,New_property,Khar West,1300.0,Unfurnished,Khar West,19.0722,72.8294,42308.0
5.5,3,2,0,New_property,Lower Parel,1450.0,Unfurnished,Lower Parel,18.9981,72.8269,37931.0
5.5,3,2,0,New_property,Santacruz West,969.0,Furnished,Santacruz West,19.0861,72.8344,56760.0
5.5,3,2,1,Relatively New,Dadar West,1086.0,Unfurnished,Dadar West,19.0166,72.8397,50645.0
5.5,3,2,1,New_property,Parel,1226.0,Furnished,Parel,18.9967,72.8372,44861.0
5.5,3,2,2,New_property,Powai,2000.0,Furnished,Powai,19.1167,72.9047,27500.0
5.5,3,3,0,New_property,Andheri West,1404.0,Unfurnished,Andheri West,19.1412,72.8431,39174.0
5.5,3,3,0,New_property,Dadar West,1158.0,Unfurnished,Dadar West,19.0166,72.8397,47496.0
5.5,3,3,0,New_property,Matunga East,1200.0,Unfurnished,Matunga East,19.0236,72.8567,45833.0
5.5,3,3,0,New_property,Matunga East,1336.0,Unfurnished,Matunga East,19.0236,72.8567,41168.0
5.5,3,3,0,Old,Andheri West,1561.0,Furnished,Andheri West,19.1412,72.8431,35234.0
5.5,3,3,0,Relatively New,Parsi Colony,1501.0,Furnished,Parsi Colony,19.025,72.84,36642.0
5.5,3,3,0,Relatively New,Andheri West,1800.0,Furnished,Andheri West,19.1412,72.8431,30556.0
5.5,3,3,0,Relatively New,Andheri West,1840.0,Furnished,Andheri West,19.1412,72.8431,29891.0
5.5,3,3,0,Relatively New,Matunga East,1800.0,Furnished,Matunga East,19.0236,72.8567,30556.0
5.5,3,3,0,Relatively New,Prabhadevi,1450.0,Furnished,Prabhadevi,19.0175,72.8308,37931.0
5.5,3,3,0,New_property,Santacruz East,1770.0,Unfurnished,Santacruz East,19.0817,72.8428,31073.0
5.5,3,3,0,New_property,Andheri West,1600.0,Furnished,Andheri West,19.1412,72.8431,34375.0
5.5,3,3,0,New_property,Dadar East,1600.0,Unfurnished,Dadar East,19.0186,72.8475,34375.0
5.5,3,3,0,New_property,Matunga East,1100.0,Furnished,Matunga East,19.0236,72.8567,50000.0
5.5,3,3,0,New_property,Parel,1868.0,Furnished,Parel,18.9967,72.8372,29443.0
5.5,3,3,0,New_property,Powai,1470.0,Furnished,Powai,19.1167,72.9047,37415.0
5.5,3,3,0,New_property,Sion,1600.0,Furnished,Sion,19.04,72.86,34375.0
5.5,3,3,0,New_property,Vile Parle West,1100.0,Unfurnished,Vile Parle West,19.0997,72.8428,50000.0
5.5,3,3,0,New_property,others,1150.0,Furnished,others,19.076,72.8777,47826.0
5.5,3,3,1,New_property,Lower Parel East,1380.0,Unfurnished,Lower Parel East,18.9981,72.8311,39855.0
5.5,3,3,1,Relatively New,Dadar West,1321.0,Unfurnished,Dadar West,19.0166,72.8397,41635.0
5.5,3,3,1,Relatively New,Parel,1381.0,Furnished,Parel,18.9967,72.8372,39826.0
5.5,3,3,1,New_property,Sion,1473.0,Unfurnished,Sion,19.04,72.86,37339.0
5.5,3,3,1,Relatively New,Santacruz West,1500.0,Furnished,Santacruz West,19.0861,72.8344,36667.0
5.5,3,3,1,New_property,Matunga East,1890.0,Furnished,Matunga East,19.0236,72.8567,29101.0
5.5,3,3,1,New_property,Dadar West,1300.0,Furnished,Dadar West,19.0166,72.8397,42308.0
5.5,3,3,1,New_property,Ghatkopar West,1950.0,Unfurnished,Ghatkopar West,19.0864,72.8981,28205.0
5.5,3,3,1,New_property,Santacruz West,1200.0,Unfurnished,Santacruz West,19.0861,72.8344,45833.0
5.5,3,3,1,New_property,Sion,1540.0,Furnished,Sion,19.04,72.86,35714.0
5.5,3,3,2,Mid Age,Bandra West,1600.0,Unfurnished,Bandra West,19.0544,72.8225,34375.0
5.5,3,3,2,Relatively New,Kamathipura,1980.0,Unfurnished,Kamathipura,18.97,72.82,27778.0
5.5,3,3,2,New_property,Wadala East,2340.0,Furnished,Wadala East,19.02,72.865,23504.0
5.5,3,3,2,New_property,Andheri West,1800.0,Furnished,Andheri West,19.1412,72.8431,30556.0
5.5,3,3,2,New_property,Lower Parel,1800.0,Furnished,Lower Parel,18.9981,72.8269,30556.0
5.5,3,3,3,New_property,Matunga East,1750.0,Unfurnished,Matunga East,19.0236,72.8567,31429.0
5.5,3,3,3,New_property,Matunga East,2100.0,Furnished,Matunga East,19.0236,72.8567,26190.0
5.5,3,3,3,New_property,Bandra West,1250.0,Furnished,Bandra West,19.0544,72.8225,44000.0
5.5,3,3,3+,Relatively New,Wadala,1882.0,Unfurnished,Wadala,19.0189,72.8603,29224.0
5.5,3,3,3+,Relatively New,Dadar East,1600.0,Furnished,Dadar East,19.0186,72.8475,34375.0
5.5,3,4,0,New_property,Andheri West,2385.0,Unfurnished,Andheri West,19.1412,72.8431,23061.0
5.5,3,4,0,New_property,Govandi,1660.0,Furnished,Govandi,19.0581,72.9133,33133.0
5.5,3,4,2,Relatively New,Andheri West,2000.0,Unfurnished,Andheri West,19.1412,72.8431,27500.0
5.5,4,3,1,Relatively New,Mulund East,2000.0,Furnished,Mulund East,19.1722,72.9528,27500.0
5.5,4,3,3,New_property,Chembur,1700.0,Furnished,Chembur,19.0522,72.9005,32353.0
5.5,4,4,0,Relatively New,Mulund West,2138.0,Unfurnished,Mulund West,19.1678,72.9411,25725.0
5.5,4,4,0,New_property,Mulund West,2590.0,Unfurnished,Mulund West,19.1678,72.9411,21236.0
5.5,4,4,0,New_property,Santacruz East,2000.0,Furnished,Santacruz East,19.0817,72.8428,27500.0
5.5,4,4,3,Old,Oshiwara,1621.0,Unfurnished,Oshiwara,19.1472,72.8364,33930.0
5.5,4,4,3+,New_property,Chembur,2000.0,Furnished,Chembur,19.0522,72.9005,27500.0
5.5,4,5,3+,New_property,Santacruz East,2000.0,Furnished,Santacruz East,19.0817,72.8428,27500.0
5.5,5,4,1,Relatively New,Mulund East,2100.0,Furnished,Mulund East,19.1722,72.9528,26190.0
5.5,5,4,2,New_property,Kanjurmarg East,2500.0,Furnished,Kanjurmarg East,19.1403,72.93,22000.0
5.55,3,2,0,New_property,Goregaon West,1221.0,Unfurnished,Goregaon West,19.1572,72.8417,45455.0
5.55,3,3,1,New_property,Powai,1950.0,Furnished,Powai,19.1167,72.9047,28462.0
5.55,3,3,2,Relatively New,Lower Parel,1300.0,Furnished,Lower Parel,18.9981,72.8269,42692.0
5.55,4,4,1,New_property,Mulund West,1926.0,Furnished,Mulund West,19.1678,72.9411,28816.0
5.56,3,3,0,New_property,Santacruz West,1000.0,Unfurnished,Santacruz West,19.0861,72.8344,55600.0
5.56,3,4,1,Relatively New,Goregaon,1741.0,Unfurnished,Goregaon,19.1622,72.8483,31936.0
5.57,4,5,2,New_property,Powai,2000.0,Furnished,Powai,19.1167,72.9047,27850.0
5.6,2,2,0,New_property,Lower Parel,1156.0,Furnished,Lower Parel,18.9981,72.8269,48443.0
5.6,3,2,0,Relatively New,Dadar West,2100.0,Furnished,Dadar West,19.0166,72.8397,26667.0
5.6,3,2,2,New_property,Powai,2000.0,Furnished,Powai,19.1167,72.9047,28000.0
5.6,3,3,0,New_property,Bandra East,1200.0,Unfurnished,Bandra East,19.0644,72.8455,46667.0
5.6,3,3,0,New_property,Dadar East,1134.0,Unfurnished,Dadar East,19.0186,72.8475,49383.0
5.6,3,3,1,New_property,Andheri West,1850.0,Furnished,Andheri West,19.1412,72.8431,30270.0
5.6,3,3,1,New_property,Lower Parel,1206.0,Unfurnished,Lower Parel,18.9981,72.8269,46434.0
5.6,3,3,1,New_property,Parel,1750.0,Furnished,Parel,18.9967,72.8372,32000.0
5.6,3,3,1,New_property,Powai,1690.0,Unfurnished,Powai,19.1167,72.9047,33136.0
5.6,3,3,2,New_property,Govandi,1740.0,Furnished,Govandi,19.0581,72.9133,32184.0
5.6,3,3,2,New_property,Lower Parel,1650.0,Furnished,Lower Parel,18.9981,72.8269,33939.0
5.6,3,4,2,New_property,Lower Parel,1580.0,Furnished,Lower Parel,18.9981,72.8269,35443.0
5.6,4,3,0,New_property,Andheri West,2600.0,Furnished,Andheri West,19.1412,72.8431,21538.0
5.6,4,4,0,New_property,Borivali East,1800.0,Unfurnished,Borivali East,19.2277,72.8602,31111.0
5.6,4,4,0,New_property,Mulund West,3162.0,Furnished,Mulund West,19.1678,72.9411,17710.0
5.63,3,1,0,New_property,Matunga East,1071.0,Unfurnished,Matunga East,19.0236,72.8567,52568.0
5.63,3,3,0,New_property,Mahim,1152.0,Furnished,Mahim,19.035,72.8425,48872.0
5.64,3,3,0,Relatively New,Matunga East,1355.0,Unfurnished,Matunga East,19.0236,72.8567,41624.0
5.65,2,2,0,Relatively New,Bandra West,1550.0,Furnished,Bandra West,19.0544,72.8225,36452.0
5.65,3,2,0,New_property,Powai,1470.0,Furnished,Powai,19.1167,72.9047,38435.0
5.65,3,3,0,Relatively New,Mumbai Central,2062.0,Furnished,Mumbai Central,18.975,72.82,27401.0
5.65,3,3,0,New_property,Parel,1312.0,Furnished,Parel,18.9967,72.8372,43064.0
5.65,3,3,1,Relatively New,Ghatkopar West,1913.0,Furnished,Ghatkopar West,19.0864,72.8981,29535.0
5.65,3,3,2,New_property,Powai,2500.0,Furnished,Powai,19.1167,72.9047,22600.0
5.65,3,4,1,Relatively New,Goregaon,1741.0,Furnished,Goregaon,19.1622,72.8483,32453.0
5.69,3,3,0,New_property,Parel,1372.0,Unfurnished,Parel,18.9967,72.8372,41472.0
5.7,3,1,0,New_property,Matunga East,1400.0,Unfurnished,Matunga East,19.0236,72.8567,40714.0
5.7,3,1,0,New_property,Chembur,1980.0,Furnished,Chembur,19.0522,72.9005,28788.0
5.7,3,3,0,Relatively New,Bhoiwada,1376.0,Unfurnished,Bhoiwada,19.0067,72.8458,41424.0
5.7,3,3,1,Relatively New,Byculla,1272.0,Furnished,Byculla,18.9758,72.8356,44811.0
5.7,3,3,1,Relatively New,Byculla,1507.0,Unfurnished,Byculla,18.9758,72.8356,37823.0
5.7,3,3,3,Relatively New,Wadala,1521.0,Furnished,Wadala,19.0189,72.8603,37475.0
5.7,3,3,3,Relatively New,Bandra West,1800.0,Furnished,Bandra West,19.0544,72.8225,31667.0
5.7,4,3,0,New_property,Chembur,2000.0,Furnished,Chembur,19.0522,72.9005,28500.0
5.7,4,4,1,New_property,Powai,2080.0,Furnished,Powai,19.1167,72.9047,27404.0
5.7,4,4,2,New_property,Chembur,2022.0,Furnished,Chembur,19.0522,72.9005,28190.0
5.7,4,5,0,New_property,Wadala,2420.0,Furnished,Wadala,19.0189,72.8603,23554.0
5.73,4,4,1,Relatively New,Wadala East,2602.0,Unfurnished,Wadala East,19.02,72.865,22022.0
5.75,2,2,0,Old,Malabar Hill,1100.0,Unfurnished,Malabar Hill,18.9542,72.7958,52273.0
5.75,2,2,0,Relatively New,Worli,1156.0,Furnished,Worli,19.0178,72.8225,49740.0
5.75,2,2,0,Relatively New,Santacruz West,1150.0,Furnished,Santacruz West,19.0861,72.8344,50000.0
5.75,3,1,0,Relatively New,Bandra West,1350.0,Furnished,Bandra West,19.0544,72.8225,42593.0
5.75,3,1,0,New_property,Bandra West,1400.0,Furnished,Bandra West,19.0544,72.8225,41071.0
5.75,3,1,0,New_property,Mazgaon,1820.0,Furnished,Mazgaon,18.97,72.8408,31593.0
5.75,3,2,0,Relatively New,Bandra West,1200.0,Furnished,Bandra West,19.0544,72.8225,47917.0
5.75,3,2,2,New_property,Powai,2400.0,Unfurnished,Powai,19.1167,72.9047,23958.0
5.75,3,3,0,Relatively New,Mahim,1250.0,Furnished,Mahim,19.035,72.8425,46000.0
5.75,3,3,0,New_property,Andheri West,1050.0,Furnished,Andheri West,19.1412,72.8431,54762.0
5.75,3,3,0,New_property,Andheri West,1550.0,Furnished,Andheri West,19.1412,72.8431,37097.0
5.75,3,3,0,New_property,Matunga West,1470.0,Furnished,Matunga West,19.0194,72.8483,39116.0
5.75,3,3,0,New_property,Santacruz West,1140.0,Furnished,Santacruz West,19.0861,72.8344,50439.0
5.75,3,3,1,New_property,Bandra West,1400.0,Unfurnished,Bandra West,19.0544,72.8225,41071.0
5.75,3,3,1,New_property,Bandra West,1500.0,Furnished,Bandra West,19.0544,72.8225,38333.0
5.75,3,3,1,New_property,Khar West,1500.0,Furnished,Khar West,19.0722,72.8294,38333.0
5.75,3,3,1,New_property,Prabhadevi,1295.0,Furnished,Prabhadevi,19.0175,72.8308,44402.0
5.75,3,3,2,New_property,Goregaon West,1800.0,Furnished,Goregaon West,19.1572,72.8417,31944.0
5.75,3,3,3,Relatively New,Juhu Scheme,1383.0,Furnished,Juhu Scheme,19.1075,72.8263,41576.0
5.75,3,4,2,Relatively New,Powai,1810.0,Furnished,Powai,19.1167,72.9047,31768.0
5.75,3,4,3+,Relatively New,Kala Nagar,1600.0,Unfurnished,Kala Nagar,19.1133,72.8667,35938.0
5.75,4,2,0,New_property,Goregaon West,3000.0,Furnished,Goregaon West,19.1572,72.8417,19167.0
5.75,4,3,0,Relatively New,Chembur,2240.0,Furnished,Chembur,19.0522,72.9005,25670.0
5.75,4,3,0,New_property,Vile Parle East,1774.0,Unfurnished,Vile Parle East,19.0958,72.8508,32413.0
5.75,4,3,0,New_property,Wadala East,1910.0,Furnished,Wadala East,19.02,72.865,30105.0
5.75,4,4,0,Relatively New,Chembur,2475.0,Unfurnished,Chembur,19.0522,72.9005,23232.0
5.75,4,4,2,New_property,Powai,1950.0,Furnished,Powai,19.1167,72.9047,29487.0
5.76,3,1,0,New_property,Jogeshwari East,1965.0,Unfurnished,Jogeshwari East,19.1386,72.8511,29313.0
5.78,5,6,3+,New_property,Santacruz East,1600.0,Furnished,Santacruz East,19.0817,72.8428,36125.0
5.79,2,2,0,Relatively New,Worli,1416.0,Furnished,Worli,19.0178,72.8225,40890.0
5.79,3,2,2,New_property,Dadar West,1199.0,Furnished,Dadar West,19.0166,72.8397,48290.0
5.8,2,2,0,Relatively New,Worli,1072.0,Furnished,Worli,19.0178,72.8225,54104.0
5.8,2,2,1,New_property,Dadar West,1086.0,Unfurnished,Dadar West,19.0166,72.8397,53407.0
5.8,3,2,1,New_property,Powai,1500.0,Furnished,Powai,19.1167,72.9047,38667.0
5.8,3,3,0,New_property,Chembur,1650.0,Furnished,Chembur,19.0522,72.9005,35152.0
5.8,3,3,0,New_property,Lower Parel,1200.0,Furnished,Lower Parel,18.9981,72.8269,48333.0
5.8,3,3,1,New_property,Matunga West,1380.0,Furnished,Matunga West,19.0194,72.8483,42029.0
5.8,3,4,0,New_property,Vile Parle West,1885.0,Unfurnished,Vile Parle West,19.0997,72.8428,30769.0
5.8,4,3,1,New_property,Madh,1880.0,Furnished,Madh,19.1333,72.7964,30851.0
5.8,4,4,0,New_property,Vile Parle East,1650.0,Unfurnished,Vile Parle East,19.0958,72.8508,35152.0
5.8,4,5,0,Relatively New,Kandivali East,2116.0,Furnished,Kandivali East,19.2036,72.8447,27410.0
5.85,2,2,2,Mid Age,Bandra West,1150.0,Furnished,Bandra West,19.0544,72.8225,50870.0
5.85,3,2,1,New_property,Khar West,1550.0,Furnished,Khar West,19.0722,72.8294,37742.0
5.85,3,5,2,Relatively New,Powai,1900.0,Furnished,Powai,19.1167,72.9047,30789.0
5.85,4,3,0,New_property,Vile Parle West,1440.0,Unfurnished,Vile Parle West,19.0997,72.8428,40625.0
5.85,4,4,1,New_property,Goregaon East,2500.0,Furnished,Goregaon East,19.1672,72.8547,23400.0
5.85,4,4,2,New_property,Malad East,2400.0,Furnished,Malad East,19.1853,72.8556,24375.0
5.85,4,4,2,New_property,Mulund West,3090.0,Furnished,Mulund West,19.1678,72.9411,18932.0
5.89,3,3,1,New_property,Bandra East,1200.0,Unfurnished,Bandra East,19.0644,72.8455,49083.0
5.9,2,2,0,Relatively New,Worli,1104.0,Furnished,Worli,19.0178,72.8225,53442.0
5.9,3,3,0,New_property,Dadar West,1150.0,Unfurnished,Dadar West,19.0166,72.8397,51304.0
5.9,3,3,0,New_property,Juhu Scheme,1459.0,Unfurnished,Juhu Scheme,19.1075,72.8263,40439.0
5.9,3,3,0,New_property,Matunga West,1369.0,Unfurnished,Matunga West,19.0194,72.8483,43097.0
5.9,3,3,0,New_property,Matunga East,1450.0,Furnished,Matunga East,19.0236,72.8567,40690.0
5.9,3,3,1,Mid Age,Andheri West,1577.0,Unfurnished,Andheri West,19.1412,72.8431,37413.0
5.9,3,4,1,New_property,Bandra East,2000.0,Furnished,Bandra East,19.0644,72.8455,29500.0
5.9,4,2,0,Old,Dadar West,1500.0,Furnished,Dadar West,19.0166,72.8397,39333.0
5.9,4,4,1,Relatively New,Goregaon West,2343.0,Furnished,Goregaon West,19.1572,72.8417,25181.0
5.91,3,2,0,Mid Age,Marine Lines,1080.0,Furnished,Marine Lines,18.94,72.825,54722.0
5.91,3,5,2,Relatively New,Powai,1900.0,Furnished,Powai,19.1167,72.9047,31105.0
